2021-11-14 17:57:25.967 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:183 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
2021-11-14 19:09:35.982 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 19:09:35.983 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 19:09:38.265 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:109 - Exiting smb relay attack ...
2021-11-14 19:09:38.946 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:185 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 19:09:38.946 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-14 19:09:38.952 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:206 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 19:09:38.958 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 19:09:38.959 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-14 19:09:38.962 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 19:09:38.963 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 19:09:38.963 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 19:09:41.577 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:109 - Exiting smb relay attack ...
2021-11-14 19:09:56.896 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:185 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 19:09:56.897 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-14 19:09:56.905 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:206 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 19:09:56.913 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 19:09:56.914 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-14 19:09:56.919 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 19:09:56.922 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 19:09:56.922 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 19:09:58.569 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:109 - Exiting smb relay attack ...
2021-11-14 19:10:31.580 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:184 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 19:10:31.581 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-14 19:10:31.584 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:205 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 19:10:31.588 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 19:10:31.588 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-14 19:10:31.593 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 19:10:31.594 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 19:10:31.595 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 19:10:33.245 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:109 - Exiting smb relay attack ...
2021-11-14 19:10:34.161 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:184 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 19:10:34.161 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-14 19:10:34.167 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:205 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 19:10:34.174 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 19:10:34.174 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-14 19:10:34.179 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 19:10:34.181 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 19:10:34.183 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 19:10:35.777 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:109 - Exiting smb relay attack ...
2021-11-14 19:11:57.659 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:185 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 19:11:57.660 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-14 19:11:57.668 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:206 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 19:11:57.675 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 19:11:57.675 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-14 19:11:57.680 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 19:11:57.681 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 19:11:57.682 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 19:11:59.033 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:109 - Exiting smb relay attack ...
2021-11-14 19:11:59.769 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:185 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 19:11:59.770 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-14 19:11:59.777 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:206 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 19:11:59.784 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 19:11:59.785 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-14 19:11:59.790 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 19:11:59.791 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 19:11:59.793 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 19:12:01.401 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:109 - Exiting smb relay attack ...
2021-11-14 19:12:34.846 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:185 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
2021-11-14 19:12:34.847 | DEBUG    | project.igris:check_settable_variables_value:197 - Checking the correct value of the necessary settable variables 
2021-11-14 19:12:34.856 | INFO     | project.ManInTheMiddle.maninthemiddle:do_mss:206 - Running mss the results will be saved in : /home/rsgbengi/Igris 
2021-11-14 19:12:34.864 | INFO     | project.ManInTheMiddle.Poison.poisoners:start_mdns_poisoning:190 - Starting mdns poisoning...
2021-11-14 19:12:34.865 | INFO     | project.ManInTheMiddle.servers.smbserver:start_malicious_smbserver:66 - Starting Malicious SMB Server ...
2021-11-14 19:12:34.872 | INFO     | impacket.smbserver:log:4132 - Config file parsed
2021-11-14 19:12:34.882 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 4B324FC8-1670-01D3-1278-5A47BF6EE188 V:3.0
2021-11-14 19:12:34.883 | INFO     | impacket.dcerpc.v5.rpcrt:log:1502 - Callback added for UUID 6BFFD098-A112-3610-9833-46C3F87E345A V:1.0
2021-11-14 19:12:35.055 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.056 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.056 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to 192.168.253.130[0m
2021-11-14 19:12:35.100 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.101 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.101 | INFO     | project.ManInTheMiddle.Poison.poisoners:send_packet:151 - [36mSending packet to fe80::40e1:1652:e0a3:7e8[0m
2021-11-14 19:12:35.149 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.150 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.155 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.156 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.160 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.161 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.165 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.166 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.473 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.474 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.478 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.479 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.485 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.485 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.490 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.490 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.578 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.578 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:35.579 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:35.579 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:36.021 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:36.021 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:36.022 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:36.022 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:36.023 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:36.024 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:36.025 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:36.025 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:36.063 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:36.063 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:36.065 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:36.065 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:37.037 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:37.037 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:37.038 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:37.038 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:37.039 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:37.039 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:37.040 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:37.040 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.046 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.046 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.047 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.047 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.048 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.048 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.050 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.050 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.486 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.486 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.487 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.488 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.488 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.489 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.490 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.490 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.491 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.491 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:39.492 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:39.492 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:40.002 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:40.002 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:40.004 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:40.004 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:40.005 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:40.005 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IP / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:40.006 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:148 - Packet crafted: 
2021-11-14 19:12:40.006 | DEBUG    | project.ManInTheMiddle.Poison.poisoners:send_packet:149 - Ether / IPv6 / UDP / DNS Ans "192.168.253.135" 
2021-11-14 19:12:40.989 | WARNING  | project.ManInTheMiddle.maninthemiddle:__synchronous_attack:109 - Exiting smb relay attack ...
2021-11-14 19:21:21.596 | DEBUG    | project.ManInTheMiddle.maninthemiddle:do_mss:184 - Starting malicious smb server attack using ip: 192.168.253.135 ipv6:fe80::20c:29ff:fe89:df69
            interface: ens33 mac_address:00:0c:29:89:df:69 lport:445
