2022-01-21 17:53:07.675 | INFO     | project.utils.scan:__synchronous_way:476 - Using synchronous scan
10/06/2021  02:52 PM           127,288 DTUHandler.exe
10/06/2021  02:52 PM            23,552 DTUHandlerPS.dll
10/06/2021  02:52 PM           117,248 DuCsps.dll
10/06/2021  02:53 PM           161,280 DucUpdateAgent.dll
10/06/2021  02:52 PM         1,730,048 dui70.dll
10/06/2021  02:52 PM           589,312 duser.dll
10/06/2021  02:53 PM            50,688 dusmapi.dll
12/07/2019  10:09 AM           341,504 dusmsvc.dll
12/07/2019  10:09 AM            40,960 dusmtask.exe
12/07/2019  10:09 AM            11,776 dvdplay.exe
10/06/2021  02:52 PM            94,720 dwm.exe
10/06/2021  02:52 PM           168,408 dwmapi.dll
01/15/2022  06:42 PM         3,579,392 dwmcore.dll
10/06/2021  02:52 PM            66,048 dwmghost.dll
12/07/2019  10:08 AM            50,192 dwminit.dll
10/06/2021  02:52 PM           175,616 dwmredir.dll
10/06/2021  02:52 PM         2,254,336 dwmscene.dll
12/24/2021  04:28 PM         2,586,112 DWrite.dll
12/24/2021  04:28 PM           245,760 DWWIN.EXE
10/06/2021  02:52 PM           219,016 DXCore.dll
12/07/2019  10:09 AM           272,384 dxdiag.exe
10/06/2021  02:53 PM           556,544 dxdiagn.dll
10/06/2021  02:52 PM           983,928 dxgi.dll
10/06/2021  02:52 PM           236,032 dxgiadaptercache.exe
12/07/2019  10:08 AM            22,528 dxgwdi.dll
12/07/2019  10:08 AM         1,267,608 dxilconv.dll
10/06/2021  02:53 PM           516,608 DXP.dll
12/07/2019  10:09 AM            37,888 dxpps.dll
10/06/2021  02:53 PM           317,952 Dxpserver.exe
10/06/2021  02:53 PM           333,312 DxpTaskSync.dll
10/06/2021  02:53 PM           479,232 dxtmsft.dll
10/06/2021  02:53 PM           288,256 dxtrans.dll
12/07/2019  10:08 AM           133,296 dxva2.dll
12/07/2019  10:08 AM           745,552 DynamicLong.bin
12/07/2019  10:08 AM           515,152 DynamicMedium.bin
12/07/2019  10:08 AM           323,152 DynamicShort.bin
12/07/2019  10:08 AM            58,368 dynamoapi.dll
10/06/2021  02:52 PM            50,688 EAMProgressHandler.dll
12/07/2019  10:08 AM            13,824 Eap3Host.exe
10/06/2021  02:52 PM           369,664 eapp3hst.dll
10/06/2021  02:52 PM           283,136 eappcfg.dll
10/06/2021  02:52 PM           363,520 eappcfgui.dll
10/06/2021  02:52 PM           107,008 eappgnui.dll
10/06/2021  02:52 PM           352,256 eapphost.dll
10/06/2021  02:52 PM            74,752 eappprxy.dll
10/06/2021  02:53 PM            52,224 eapprovp.dll
10/06/2021  02:52 PM           141,824 eapputil.dll
10/06/2021  02:52 PM           150,528 eapsimextdesktop.dll
12/07/2019  10:08 AM           112,640 eapsvc.dll
10/06/2021  02:52 PM           226,304 EapTeapAuth.dll
10/06/2021  02:52 PM           189,440 EapTeapConfig.dll
12/07/2019  10:08 AM           115,712 EapTeapExt.dll
10/06/2021  02:52 PM            23,552 easconsent.dll
10/06/2021  02:52 PM           125,952 EaseOfAccessDialog.exe
12/07/2019  10:09 AM            79,032 easinvoker.exe
12/07/2019  10:09 AM            29,184 easinvoker.proxystub.dll
10/06/2021  02:54 PM            64,512 EASPolicyManagerBrokerHost.exe
12/06/2019  05:34 PM            14,848 EasPolicyManagerBrokerPS.dll
10/06/2021  02:53 PM           183,296 easwrt.dll
12/07/2019  10:09 AM         2,084,352 edgeangle.dll
12/24/2021  04:28 PM         3,749,888 EdgeContent.dll
12/24/2021  04:28 PM        26,268,672 edgehtml.dll
10/06/2021  02:52 PM           448,000 edgeIso.dll
10/06/2021  02:53 PM           944,640 EdgeManager.dll
12/24/2021  04:28 PM            88,576 EditBufferTestHook.dll
10/06/2021  02:52 PM           179,200 EditionUpgradeHelper.dll
10/06/2021  02:52 PM           240,168 EditionUpgradeManagerObj.dll
12/07/2019  10:08 AM           140,288 edpauditapi.dll
10/06/2021  02:53 PM           171,520 EDPCleanup.exe
10/06/2021  02:53 PM           163,840 edpcsp.dll
10/06/2021  02:52 PM            62,976 edpnotify.exe
10/06/2021  02:52 PM            72,192 edptask.dll
10/06/2021  02:52 PM           125,952 edputil.dll
12/07/2019  10:09 AM           100,352 EduPrintProv.exe
10/06/2021  02:52 PM           235,008 eeprov.dll
12/07/2019  10:08 AM            58,880 eeutil.dll
12/07/2019  10:08 AM           133,120 efsadu.dll
01/15/2022  06:42 PM         1,184,616 efscore.dll
10/06/2021  02:52 PM            75,264 efsext.dll
12/24/2021  04:28 PM            94,208 efslsaext.dll
12/24/2021  04:28 PM            85,504 efssvc.dll
12/07/2019  10:08 AM            14,848 efsui.exe
12/07/2019  10:08 AM            47,104 efsutil.dll
10/06/2021  02:53 PM           887,808 efswrt.dll
10/06/2021  02:53 PM           134,656 EhStorAPI.dll
12/07/2019  10:09 AM           131,584 EhStorAuthn.exe
12/07/2019  10:09 AM           113,664 EhStorPwdMgr.dll
10/06/2021  02:52 PM           209,920 EhStorShell.dll
12/24/2021  06:12 PM    <DIR>          el-GR
12/07/2019  10:09 AM           235,520 els.dll
10/06/2021  02:52 PM            80,896 ELSCore.dll
12/07/2019  10:09 AM           148,480 elshyph.dll
12/07/2019  10:08 AM           701,952 elslad.dll
12/07/2019  10:08 AM            31,232 elsTrans.dll
12/24/2021  04:28 PM           676,080 EM.exe
10/06/2021  02:52 PM         1,145,856 EmailApis.dll
10/06/2021  02:52 PM           159,744 embeddedmodesvc.dll
10/06/2021  02:52 PM            48,128 embeddedmodesvcapi.dll
10/06/2021  02:52 PM            61,440 EmojiDS.dll
12/07/2019  10:52 AM    <DIR>          en
12/24/2021  06:12 PM    <DIR>          en-GB
01/16/2022  07:33 PM    <DIR>          en-US
12/07/2019  10:09 AM            27,136 encapi.dll
10/06/2021  02:53 PM           669,184 energy.dll
12/07/2019  10:08 AM           185,344 energyprov.dll
10/06/2021  02:53 PM            26,624 energytask.dll
12/24/2021  04:28 PM            65,536 enrollmentapi.dll
10/06/2021  02:53 PM           166,400 EnterpriseAPNCsp.dll
10/06/2021  02:52 PM            25,600 EnterpriseAppMgmtClient.dll
10/06/2021  02:52 PM           601,600 EnterpriseAppMgmtSvc.dll
12/07/2019  10:51 AM            93,696 EnterpriseAppVMgmtCSP.dll
12/24/2021  04:28 PM         1,794,048 enterprisecsps.dll
10/06/2021  02:53 PM            95,232 EnterpriseDesktopAppMgmtCSP.dll
12/07/2019  10:08 AM            19,968 enterpriseetw.dll
10/06/2021  02:52 PM           201,216 EnterpriseModernAppMgmtCSP.dll
10/06/2021  02:52 PM           113,664 enterpriseresourcemanager.dll
10/06/2021  02:52 PM           152,064 EoAExperiences.exe
12/07/2019  10:09 AM            84,992 eqossnap.dll
12/24/2021  04:28 PM           203,264 ErrorDetails.dll
12/07/2019  10:08 AM            46,080 ErrorDetailsCore.dll
12/24/2021  06:12 PM    <DIR>          es-ES
12/24/2021  06:12 PM    <DIR>          es-MX
01/15/2022  06:42 PM           414,720 es.dll
12/07/2019  10:08 AM            20,992 EsdSip.dll
10/06/2021  02:52 PM         3,283,456 esent.dll
12/07/2019  10:09 AM            65,536 esentprf.dll
12/07/2019  10:09 AM           409,600 esentutl.exe
12/07/2019  10:09 AM            38,400 esevss.dll
10/06/2021  02:52 PM           145,920 eShims.dll
12/07/2019  10:08 AM            33,792 esrb.rs
12/24/2021  06:12 PM    <DIR>          et-EE
10/06/2021  02:52 PM           193,536 EthernetMediaManager.dll
12/07/2019  10:08 AM             2,560 ETWCoreUIComponentsResources.dll
12/07/2019  10:08 AM            88,064 ETWESEProviderResources.dll
12/07/2019  10:08 AM            51,200 EtwRundown.dll
12/07/2019  10:09 AM           374,272 eudcedit.exe
12/07/2019  10:09 AM           137,216 eUICCsCSP.dll
10/06/2021  02:52 PM            79,360 EventAggregation.dll
10/06/2021  02:53 PM            17,920 eventcls.dll
12/07/2019  10:09 AM            44,544 eventcreate.exe
12/07/2019  10:09 AM            17,935 EventViewer_EventDetails.xsl
12/07/2019  10:09 AM            84,480 eventvwr.exe
12/07/2019  10:09 AM           145,127 eventvwr.msc
10/06/2021  02:54 PM           773,712 evr.dll
12/24/2021  04:28 PM           384,808 ExecModelClient.dll
10/06/2021  02:52 PM            80,896 execmodelproxy.dll
12/07/2019  10:08 AM            67,584 expand.exe
10/06/2021  02:53 PM         2,203,136 ExplorerFrame.dll
10/06/2021  02:52 PM           269,824 ExSMime.dll
12/07/2019  10:08 AM            35,328 extrac32.exe
12/07/2019  10:08 AM            24,576 ExtrasXmlParser.dll
12/07/2019  10:08 AM             8,704 f3ahvoas.dll
10/06/2021  02:53 PM           601,088 facecredentialprovider.dll
10/06/2021  02:52 PM           995,128 Facilitator.dll
10/06/2021  02:53 PM           103,936 Family.Authentication.dll
10/06/2021  02:53 PM           163,328 Family.Cache.dll
10/06/2021  02:53 PM           153,088 Family.Client.dll
10/06/2021  02:53 PM           288,768 Family.SyncEngine.dll
12/07/2019  10:08 AM            14,336 FamilySafetyExt.dll
12/24/2021  04:28 PM           502,008 Faultrep.dll
12/24/2021  04:28 PM            31,744 FaxPrinterInstaller.dll
12/07/2019  10:09 AM            26,112 fc.exe
10/06/2021  02:52 PM           254,464 fcon.dll
12/07/2019  10:08 AM            71,168 fdBth.dll
12/07/2019  10:08 AM            14,336 fdBthProxy.dll
10/06/2021  02:52 PM            35,840 FdDevQuery.dll
10/06/2021  02:52 PM           169,984 fde.dll
12/07/2019  10:08 AM           164,352 fdeploy.dll
12/07/2019  10:08 AM            21,504 fdPHost.dll
10/06/2021  02:52 PM            55,808 fdPnp.dll
12/07/2019  10:09 AM           189,440 fdprint.dll
12/07/2019  10:08 AM            68,096 fdProxy.dll
12/07/2019  10:08 AM            35,840 FDResPub.dll
10/06/2021  02:53 PM           113,664 fdSSDP.dll
10/06/2021  02:52 PM           115,200 fdWCN.dll
10/06/2021  02:52 PM            31,232 fdWNet.dll
10/06/2021  02:53 PM           157,696 fdWSD.dll
12/07/2019  10:08 AM            44,257 FeatureToastBulldogImg.png
10/06/2021  02:52 PM            16,940 FeatureToastDlpImg.png
12/24/2021  04:28 PM           252,928 feclient.dll
12/07/2019  10:14 AM    <DIR>          ff-Adlm-SN
10/06/2021  02:52 PM            71,680 ffbroker.dll
10/06/2021  02:53 PM           301,056 fhcat.dll
10/06/2021  02:53 PM           441,344 fhcfg.dll
10/06/2021  02:53 PM            56,832 fhcleanup.dll
10/06/2021  02:53 PM           381,952 fhcpl.dll
10/06/2021  02:53 PM           248,320 fhengine.dll
10/06/2021  02:53 PM            73,728 fhevents.dll
10/06/2021  02:53 PM            67,584 fhlisten.dll
10/06/2021  02:53 PM           140,800 fhmanagew.exe
10/06/2021  02:53 PM           453,120 fhsettingsprovider.dll
10/06/2021  02:53 PM           156,672 fhshl.dll
10/06/2021  02:53 PM            82,432 fhsrchapi.dll
10/06/2021  02:53 PM            71,680 fhsrchph.dll
10/06/2021  02:53 PM           124,416 fhsvc.dll
10/06/2021  02:53 PM            31,232 fhsvcctl.dll
10/06/2021  02:53 PM            61,952 fhtask.dll
12/07/2019  10:09 AM           132,608 fhuxadapter.dll
12/07/2019  10:09 AM            16,896 fhuxapi.dll
12/07/2019  10:09 AM            47,616 fhuxcommon.dll
12/07/2019  10:09 AM            78,336 fhuxgraphics.dll
12/07/2019  10:09 AM           902,656 fhuxpresentation.dll
12/24/2021  06:12 PM    <DIR>          fi-FI
10/06/2021  02:52 PM           236,032 fidocredprov.dll
10/06/2021  02:52 PM            34,816 FileAppxStreamingDataSource.dll
10/06/2021  02:53 PM           249,856 FileHistory.exe
10/06/2021  02:53 PM           410,624 filemgmt.dll
10/06/2021  02:52 PM           170,496 FilterDS.dll
12/07/2019  10:09 AM            17,920 find.exe
10/06/2021  02:53 PM            67,584 findnetprinters.dll
12/07/2019  10:09 AM            36,352 findstr.exe
12/07/2019  10:09 AM            16,384 finger.exe
10/06/2021  02:53 PM           106,496 fingerprintcredential.dll
12/07/2019  10:09 AM             7,168 Firewall.cpl
12/24/2021  04:28 PM           626,176 FirewallAPI.dll
10/06/2021  02:53 PM           385,536 FirewallControlPanel.dll
12/24/2021  04:28 PM            21,504 fixmapi.exe
10/06/2021  02:52 PM           939,984 FlightSettings.dll
10/06/2021  02:52 PM            33,064 fltLib.dll
10/06/2021  02:52 PM            31,232 fltMC.exe
10/06/2021  02:52 PM         3,070,464 FluencyDS.dll
12/07/2019  10:09 AM            75,264 fmapi.dll
12/07/2019  10:08 AM            64,016 fmifs.dll
12/07/2019  10:08 AM           206,336 fms.dll
01/16/2022  07:34 PM           257,824 FNTCACHE.DAT
12/24/2021  04:28 PM         1,440,256 FntCache.dll
12/07/2019  10:09 AM            49,664 fodhelper.exe
12/07/2019  10:09 AM           113,152 Fondue.exe
12/24/2021  04:28 PM           841,328 fontdrvhost.exe
10/06/2021  02:52 PM           989,184 fontext.dll
10/06/2021  02:52 PM            62,464 FontGlyphAnimator.dll
12/07/2019  10:08 AM            19,456 fontgroupsoverride.dll
12/07/2019  10:08 AM           140,288 FontProvider.dll
12/24/2021  04:28 PM           126,976 fontsub.dll
12/07/2019  10:08 AM           123,392 fontview.exe
12/07/2019  10:09 AM            52,224 forfiles.exe
12/07/2019  10:08 AM            42,496 format.com
12/07/2019  10:08 AM            41,472 fpb.rs
10/06/2021  02:53 PM           125,952 fphc.dll
12/24/2021  06:12 PM    <DIR>          fr-CA
12/24/2021  06:12 PM    <DIR>          fr-FR
12/07/2019  10:08 AM           250,368 framedyn.dll
12/24/2021  04:28 PM           312,832 framedynos.dll
10/06/2021  02:53 PM           996,352 FrameServer.dll
10/06/2021  02:53 PM           439,296 FrameServerClient.dll
12/07/2019  10:08 AM            87,552 frprov.dll
12/07/2019  10:09 AM            17,408 fsavailux.exe
12/24/2021  04:29 PM           101,296 FsIso.exe
12/07/2019  10:09 AM           144,909 fsmgmt.msc
10/06/2021  02:53 PM           672,768 FsNVSDeviceSource.dll
12/07/2019  10:08 AM           146,944 fsquirt.exe
12/07/2019  10:09 AM           214,840 fsutil.exe
10/06/2021  02:52 PM            33,792 fsutilext.dll
12/07/2019  10:09 AM            69,120 fthsvc.dll
12/07/2019  10:09 AM            58,880 ftp.exe
12/07/2019  10:08 AM           159,232 fundisc.dll
12/24/2021  04:29 PM           989,184 fveapi.dll
12/24/2021  04:29 PM           431,616 fveapibase.dll
12/07/2019  10:51 AM            28,160 fvecerts.dll
10/06/2021  02:54 PM           409,600 fvecpl.dll
12/07/2019  10:51 AM           174,080 fvenotify.exe
12/07/2019  10:51 AM           161,280 fveprompt.exe
10/06/2021  02:54 PM           101,376 fveskybackup.dll
10/06/2021  02:54 PM           324,096 fveui.dll
10/06/2021  02:54 PM           817,152 fvewiz.dll
10/06/2021  02:52 PM           167,424 fwbase.dll
10/06/2021  02:53 PM            58,880 fwcfg.dll
10/06/2021  02:52 PM           102,400 fwmdmcsp.dll
10/06/2021  02:52 PM           242,688 fwpolicyiomgr.dll
01/15/2022  06:42 PM           500,224 FWPUCLNT.DLL
10/06/2021  02:52 PM           101,888 FwRemoteSvr.dll
12/24/2021  04:29 PM           292,352 FXSAPI.dll
12/24/2021  04:29 PM            94,208 FXSCOM.dll
12/24/2021  04:29 PM           619,520 FXSCOMEX.dll
12/24/2021  04:29 PM           433,152 FXSCOMPOSE.dll
10/06/2021  02:54 PM            35,328 FXSCOMPOSERES.dll
10/06/2021  02:54 PM           248,320 FXSCOVER.exe
10/06/2021  02:54 PM             8,192 FXSEVENT.dll
10/06/2021  02:54 PM            49,152 FXSMON.dll
12/24/2021  04:29 PM           925,696 FXSRESM.dll
10/06/2021  02:54 PM            81,920 FXSROUTE.dll
12/06/2019  10:28 PM           860,160 FXSST.dll
10/06/2021  02:54 PM           661,504 FXSSVC.exe
12/24/2021  04:29 PM           258,560 FXST30.dll
12/24/2021  04:29 PM           415,744 FXSTIFF.dll
12/21/2021  04:45 PM    <DIR>          FxsTmp
10/06/2021  02:54 PM            19,968 FXSUNATD.exe
10/06/2021  02:54 PM           186,368 FXSUTILITY.dll
12/07/2019  10:09 AM            60,928 g711codc.ax
10/06/2021  02:53 PM           360,960 GameBarPresenceWriter.exe
10/06/2021  02:53 PM            13,824 GameBarPresenceWriter.proxy.dll
12/07/2019  10:09 AM            12,800 GameChatOverlayExt.dll
10/06/2021  02:52 PM           132,096 GameChatTranscription.dll
01/15/2022  06:42 PM            70,984 GameInput.dll
12/07/2019  10:08 AM            40,448 gamemode.dll
10/06/2021  02:53 PM         1,277,440 GamePanel.exe
12/07/2019  10:09 AM            29,696 GamePanelExternalHook.dll
12/07/2019  10:08 AM            10,752 gamestreamingext.dll
12/07/2019  10:08 AM             1,480 GameSystemToastIcon.contrast-white.png
12/07/2019  10:08 AM             1,132 GameSystemToastIcon.png
10/06/2021  02:53 PM            25,600 gameux.dll
10/06/2021  02:52 PM           169,472 gamingtcui.dll
12/07/2019  10:09 AM            88,781 gatherNetworkInfo.vbs
12/07/2019  10:09 AM            24,006 gb2312.uce
12/07/2019  10:09 AM           135,168 gcdef.dll
10/06/2021  02:52 PM           166,312 gdi32.dll
01/15/2022  06:42 PM         1,084,128 gdi32full.dll
01/15/2022  06:42 PM         1,721,856 GdiPlus.dll
10/06/2021  02:52 PM           602,424 generaltel.dll
12/07/2019  10:08 AM           673,184 GenValObj.exe
10/06/2021  02:52 PM            51,712 Geocommon.dll
10/06/2021  02:52 PM           488,960 Geolocation.dll
12/07/2019  10:09 AM            90,112 getmac.exe
12/07/2019  10:09 AM            11,264 getuname.dll
10/06/2021  02:53 PM           517,120 glmf32.dll
10/06/2021  02:52 PM           129,024 globinputhost.dll
10/06/2021  02:53 PM           164,352 glu32.dll
01/15/2022  06:42 PM            39,936 gmsaclient.dll
12/24/2021  04:28 PM           133,760 gpapi.dll
10/06/2021  02:52 PM            78,336 GPCSEWrapperCsp.dll
10/06/2021  02:53 PM           590,336 gpedit.dll
12/07/2019  10:51 AM           147,439 gpedit.msc
10/06/2021  02:54 PM           704,000 gpprefcl.dll
12/07/2019  10:08 AM            40,448 gpprnext.dll
10/06/2021  02:53 PM           227,840 gpresult.exe
10/06/2021  02:54 PM            53,248 gpscript.dll
10/06/2021  02:54 PM            47,104 gpscript.exe
